anime_id,title,episodes,score,popularity,rank,studio_toei_animation,studio_sunrise,studio_j.c.staff,studio_madhouse,studio_tms_entertainment,studio_production_i.g,studio_studio_deen,studio_pierrot,studio_olm,studio_shin-ei_animation,studio_a-1_pictures,studio_nippon_animation,studio_aic,studio_dle,studio_tatsunoko_production
36164,Qiang Niang,12.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36166,Fireball Humorous,3.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36184,Feng Ling Yu Xiu,12.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36185,Lan Mo de Hua,9.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36194,Starship Troopers: Red Planet,1.0,6.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,12.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36197,Infini-T Force Movie: Gatchaman - Saraba Tomo yo,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36198,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36204,Tokimeki Restaurant☆☆☆ MIRACLE6 Movie,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36214,Asagao to Kase-san.,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36215,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,1.0,8.0,"Top 5,000","Top 1,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36220,Itsudatte Bokura no Koi wa 10 cm Datta.,6.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36225,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,1.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,10.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36229,Rainbow Signal: Hi-Fi Set,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36234,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36245,Evil or Live,12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36246,Monster Strike Anime: Kieyuku Uchuu-hen,13.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36250,Baka to Test to Shoukanjuu Mini Anime,1.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36254,Jukujo Shigan,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36256,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,4.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36259,Pingu in the City,26.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36261,Daiyoshi P Produce Ashita no Jobuubu,10.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36265,Sylvanian Families: Mini Story,12.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36266,Mahou Shoujo Site,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36267,Uchuu Senkan Tiramisù,13.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36275,Natsume Yuujinchou Roku Specials,2.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,1.0,8.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36288,Glamorous Heroes,10.0,4.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36290,Xiang Ling Ji,15.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36291,Ling Yu,10.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36296,Hinamatsuri (TV),12.0,8.0,Top 500,Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36298,Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36305,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36308,Blade Runner: Black Out 2022,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36309,Butlers: Chitose Momotose Monogatari,12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36316,Shichisei no Subaru,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36317,Gaikotsu Shotenin Honda-san,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36318,Quanzhi Fashi II,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36342,Full Metal Panic! Movie 1: Boy Meets Girl,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36343,Full Metal Panic! Movie 2: One Night Stand,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36344,Full Metal Panic! Movie 3: Into the Blue,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36345,AOTU Shijie 2,20.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36369,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,4.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,4.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,4.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36397,Shiyan Pin Jiating,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36407,Kenja no Mago,12.0,7.0,Top 500,"Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36409,Yodel no Onna,6.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36418,Koneko no Chi: Ponponra Dairyokou,25.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36419,Katsugeki/Touken Ranbu Movie,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36423,Zhandou Wang Zhi Jufeng Zhan Hun,52.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36424,Princess Principal: Ange Report,1.0,6.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36425,Zhandou Wang Zhi Jufeng Zhan Hun 2,40.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36427,Zhandou Wang Zhi Jufeng Zhan Hun 3,40.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36428,Zhanguo Fan,15.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36431,One Room: Second Season,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36432,Toaru Majutsu no Index III,26.0,7.0,"Top 1,000","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36436,Kidou Senshi Gundam: Twilight Axis - Akaki Zanei,1.0,5.0,"Top 10,000","Top 25,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36440,Ku Pao Ying Xiong,26.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36444,Touken Ranbu: Hanamaru - Makuai Kaisouroku,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36455,Wo de Tian Jie Nu You,15.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36456,Boku no Hero Academia 3rd Season,25.0,8.0,Top 100,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36458,Soukou Musume Senki,12.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36461,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",1.0,7.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36466,Digimon Adventure tri. 6: Bokura no Mirai,1.0,7.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36468,Shoujo Shuumatsu Jugyou,12.0,6.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36470,Tada-kun wa Koi wo Shinai,13.0,8.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36474,Sword Art Online: Alicization,24.0,8.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36475,Sword Art Online Alternative: Gun Gale Online,12.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36480,Drifters (OVA),2.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36485,Princess Principal Picture Drama,6.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36486,Lalala Lala-chan ★Uchuu ni Muchuu★,12.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36491,Doupo Cangqiong,12.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36492,Road to You,3.0,7.0,"Top 7,500","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36497,Overlord Movie: Ple Ple Pleiades,2.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36498,Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,4.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36500,Cinderella Girls Gekijou: Kayou Cinderella Theater 2nd Season,13.0,6.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36506,Fuwafuwa Hour: Pui Pui & Muu Muu,4.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36510,Ulysses: Jehanne Darc to Renkin no Kishi,12.0,5.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36511,Tokyo Ghoul:re,12.0,6.0,Top 500,"Top 10,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
36513,Rokuhou-dou Yotsuiro Biyori,12.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36515,Dies Irae: To the Ring Reincarnation,6.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36516,Beatless,20.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36517,Ninja Batman,1.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36520,Pikotarou no Lullaby Lullaby,3.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36521,Dies Irae: Irasshai Zonnenji,18.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36522,Ling Qi 2,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36524,Dies Irae: Reimei,1.0,5.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36525,Dorei-ku The Animation,12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36528,Kakyuusei (TV): Hajimemashite Tina!,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36531,Shinkansen Henkei Robo Shinkalion The Animation,76.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36538,Natsume Yuujinchou Movie: Utsusemi ni Musubu,1.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
